********************************************************************
  JasperGold - Superlint Violation/Property Report  
********************************************************************

Report Information
"module","created date"
"uc","Sep 02 06:21:21 CST 2025"



VIOLATIONS SUMMARY
Domain: LINT
"Category","Error","Warning","Info","Waived","Total"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXTLS_UNKNOWN' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :72 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Decoder.v :70 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DAlign.v :51 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DStLdByp.v :50 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :54 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LoadStore.v :50 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstFetch.v :66 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/PCUnit.v :65 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/PCandIFetch.v :68 ","*-uc","-"
"Error","MAC_NR_DMUL","Macro 'Xm_serdes_64i64d0256d1_fusaXT_PP32' is defined with same definition","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :79 ","*-uc","-"
"Error","WIR_NO_USED","Wire 'bscanTDV' declared in module 'Xm_serdes_64i64d0256d1_fusaAccessPort' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/AccessPort.v :201 ","*-Xm_serdes_64i64d0256d1_fusaAccessPort","-"
"Error","WIR_NO_USED","Wire 'jtagDebugDomainOn' declared in module 'Xm_serdes_64i64d0256d1_fusaAccessPort' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/AccessPort.v :355 ","*-Xm_serdes_64i64d0256d1_fusaAccessPort","-"
"Error","WIR_NO_USED","Wire 'jtagDebugIsHeldInReset' declared in module 'Xm_serdes_64i64d0256d1_fusaAccessPort' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/AccessPort.v :396 ","*-Xm_serdes_64i64d0256d1_fusaAccessPort","Grouped"
"Error","WIR_NO_USED","Wire 'jtagCoreStillNeeded' declared in module 'Xm_serdes_64i64d0256d1_fusaAccessPort' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/AccessPort.v :397 ","*-Xm_serdes_64i64d0256d1_fusaAccessPort","-"
"Error","WIR_NO_USED","Wire 'jtagMemDomainOn' declared in module 'Xm_serdes_64i64d0256d1_fusaAccessPort' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/AccessPort.v :398 ","*-Xm_serdes_64i64d0256d1_fusaAccessPort","Grouped"
"Error","WIR_NO_USED","Wire 'nextNAR' declared in module 'Xm_serdes_64i64d0256d1_fusaAccessPort' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/AccessPort.v :528 ","*-Xm_serdes_64i64d0256d1_fusaAccessPort","-"
"Error","WIR_NO_USED","Wire 'TRegRdData' declared in module 'Xm_serdes_64i64d0256d1_fusaAccessPort' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/AccessPort.v :565 ","*-Xm_serdes_64i64d0256d1_fusaAccessPort","-"
"Error","WIR_NO_USED","Wire 'coreLogicalReset' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :175 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'trdbgResetB1' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :177 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'perfMonActive' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :194 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'crossTrigIn' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :195 ","*-Xm_serdes_64i64d0256d1_fusaDebug","Grouped"
"Error","WIR_NO_USED","Wire 'atbClockEn' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :196 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'eriRead' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :197 ","*-Xm_serdes_64i64d0256d1_fusaDebug","Grouped"
"Error","WIR_NO_USED","Wire 'nextOutSuccess' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :225 ","*-Xm_serdes_64i64d0256d1_fusaDebug","Grouped"
"Error","WIR_NO_USED","Wire 'traxControl' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :233 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'traxStatus' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :234 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'traxAddress' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :235 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'traxDataReg' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :236 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'triggerPC' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :237 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'matchControl' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :238 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'delayCountReg' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :239 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'memStartAddr' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :240 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'memEndAddr' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :241 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'tpDebugStatus' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :242 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'perforceChange' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :244 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'fileRevision' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :245 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'changeDate' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :246 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'changeTime' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :247 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'perfMonGlobal' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :249 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'perfIntPc' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :250 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'eriStatus' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :259 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'apbLockAccRd' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :285 ","*-Xm_serdes_64i64d0256d1_fusaDebug","Grouped"
"Error","WIR_NO_USED","Wire 'apbLockStatWr' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :286 ","*-Xm_serdes_64i64d0256d1_fusaDebug","Grouped"
"Error","WIR_NO_USED","Wire 'debugPendBreakin' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :384 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'debugIntBreakin' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :385 ","*-Xm_serdes_64i64d0256d1_fusaDebug","Grouped"
"Error","WIR_NO_USED","Wire 'breakActive' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :1126 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'ctiBreakOutAck' declared in module 'Xm_serdes_64i64d0256d1_fusaDebug' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/Debug.v :1343 ","*-Xm_serdes_64i64d0256d1_fusaDebug","-"
"Error","WIR_NO_USED","Wire 'PFaultMemErrors' declared in module 'Xm_serdes_64i64d0256d1_fusaFaultReporter' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/debug/FaultReporter.v :75 ","*-Xm_serdes_64i64d0256d1_fusaFaultReporter","-"
"Error","WIR_NO_USED","Wire 'iDStallGateB_W' declared in module 'Xm_serdes_64i64d0256d1_fusaControl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Control.v :377 ","*-Xm_serdes_64i64d0256d1_fusaControl","-"
"Error","WIR_NO_USED","Wire 'setonecycleOCDmode1' declared in module 'Xm_serdes_64i64d0256d1_fusaControl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Control.v :578 ","*-Xm_serdes_64i64d0256d1_fusaControl","-"
"Error","WIR_NO_USED","Wire 'WaitiFallThru' declared in module 'Xm_serdes_64i64d0256d1_fusaControl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Control.v :771 ","*-Xm_serdes_64i64d0256d1_fusaControl","-"
"Error","WIR_NO_USED","Wire 'valid_w1' declared in module 'Xm_serdes_64i64d0256d1_fusaDatapath' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :555 ","*-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Error","WIR_NO_USED","Wire 'return_E' declared in module 'Xm_serdes_64i64d0256d1_fusaDatapath' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :953 ","*-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Error","WIR_NO_USED","Wire 'jx_E' declared in module 'Xm_serdes_64i64d0256d1_fusaDatapath' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :955 ","*-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Error","WIR_NO_USED","Wire 'callx_E' declared in module 'Xm_serdes_64i64d0256d1_fusaDatapath' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :956 ","*-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Error","WIR_NO_USED","Wire 'j_E' declared in module 'Xm_serdes_64i64d0256d1_fusaDatapath' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :957 ","*-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Error","WIR_NO_USED","Wire 'call_E' declared in module 'Xm_serdes_64i64d0256d1_fusaDatapath' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :958 ","*-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Error","WIR_NO_USED","Wire 'CRING_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaInstTlb' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :897 ","*-Xm_serdes_64i64d0256d1_fusaInstTlb","-"
"Error","WIR_NO_USED","Wire 'grantDRam0ToLsu0' declared in module 'Xm_serdes_64i64d0256d1_fusaMemBankCtrl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/MemBankCtrl.v :179 ","*-Xm_serdes_64i64d0256d1_fusaMemBankCtrl","-"
"Error","WIR_NO_USED","Wire 'grantDRam0RdToLsu0' declared in module 'Xm_serdes_64i64d0256d1_fusaMemBankCtrl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/MemBankCtrl.v :180 ","*-Xm_serdes_64i64d0256d1_fusaMemBankCtrl","-"
"Error","WIR_NO_USED","Wire 'grantDRam0WrToLsu0' declared in module 'Xm_serdes_64i64d0256d1_fusaMemBankCtrl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/MemBankCtrl.v :181 ","*-Xm_serdes_64i64d0256d1_fusaMemBankCtrl","-"
"Error","WIR_NO_USED","Wire 'grantDRam1ToLsu0' declared in module 'Xm_serdes_64i64d0256d1_fusaMemBankCtrl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/MemBankCtrl.v :189 ","*-Xm_serdes_64i64d0256d1_fusaMemBankCtrl","-"
"Error","WIR_NO_USED","Wire 'grantDRam1RdToLsu0' declared in module 'Xm_serdes_64i64d0256d1_fusaMemBankCtrl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/MemBankCtrl.v :190 ","*-Xm_serdes_64i64d0256d1_fusaMemBankCtrl","-"
"Error","WIR_NO_USED","Wire 'grantDRam1WrToLsu0' declared in module 'Xm_serdes_64i64d0256d1_fusaMemBankCtrl' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/MemBankCtrl.v :191 ","*-Xm_serdes_64i64d0256d1_fusaMemBankCtrl","-"
"Error","WIR_NO_USED","Wire 'selMHT_M' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :466 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'memBusR_M' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :475 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'memBusTag_M' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :482 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'bypassTo0next_L' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :505 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'bypassTo0next_l1' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :506 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lddram0from0_e1' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :507 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lddram1from0_e1' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :509 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lb0DCacheReg_E' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :512 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lb0DCacheReg' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :513 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lb0awaitDCacheReg' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :514 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lb0DTagReg_E' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :515 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lb0DTagReg' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :516 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lb0awaitDTagReg' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :517 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
"Error","WIR_NO_USED","Wire 'lb0awaitdram0Reg' declared in module 'Xm_serdes_64i64d0256d1_fusaLSElement' is unused (neither read nor assigned)","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/LSElement.v :521 ","*-Xm_serdes_64i64d0256d1_fusaLSElement","-"
